timestamp,patient_id,imei,employee_id,sensor_latlong,sensor_room,rssi,actual_patient_room
2026-02-10T14:41:30,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809703, -47.060029",Arredores,-81.24,Quarto 1
2026-02-10T14:41:39,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809609, -47.059519",Enfermaria,-82.96,Quarto 1
2026-02-10T14:41:42,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809940, -47.059717",Corredor,-78.38,Quarto 1
2026-02-10T14:41:45,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809611, -47.059289",Recepção,-92.08,Quarto 2
2026-02-10T14:41:48,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809464, -47.059873",Arredores,-88.22,Toalete
2026-02-10T14:41:53,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809608, -47.059579",Enfermaria,-90.54,Quarto 1
2026-02-10T14:41:55,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809572, -47.059538",Enfermaria,-80.26,Quarto 2
2026-02-10T14:42:00,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809789, -47.059586",Enfermaria,-86.25,Quarto 1
2026-02-10T14:42:08,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809819, -47.059432",Recepção,-85.66,Quarto 2
2026-02-10T14:42:11,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809971, -47.059629",Corredor,-80.88,Quarto 2
2026-02-10T14:42:14,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809628, -47.059435",Recepção,-78.09,Quarto 1
2026-02-10T14:42:16,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809571, -47.059629",Enfermaria,-74.47,Quarto 2
2026-02-10T14:42:21,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809593, -47.059302",Recepção,-99.24,Quarto 1
2026-02-10T14:42:27,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809747, -47.059422",Recepção,-68.17,Toalete
2026-02-10T14:42:30,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809724, -47.059423",Recepção,-83.72,Corredor
2026-02-10T14:42:32,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809917, -47.059319",Recepção,-89.19,Corredor
2026-02-10T14:42:38,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809718, -47.059553",Enfermaria,-84.51,Quarto 2
2026-02-10T14:42:44,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809588, -47.059471",Recepção,-88.36,Quarto 2
2026-02-10T14:42:51,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809802, -47.059220",Arredores,-81.88,Quarto 1
2026-02-10T14:42:58,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809628, -47.059586",Enfermaria,-52.21,Corredor
2026-02-10T14:43:05,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809572, -47.059303",Recepção,-85.49,Quarto 1
2026-02-10T14:43:13,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809692, -47.059428",Arredores,-78.17,Corredor
2026-02-10T14:43:18,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809766, -47.059585",Enfermaria,-79.94,Quarto 1
2026-02-10T14:43:24,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809789, -47.059549",Enfermaria,-76.43,Quarto 2
2026-02-10T14:43:28,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809801, -47.059406",Recepção,-77.04,Quarto 1
2026-02-10T14:43:32,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809801, -47.059382",Recepção,-87.66,Quarto 1
2026-02-10T14:43:36,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809752, -47.059625",Enfermaria,10.35,Quarto 2
2026-02-10T14:43:38,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809623, -47.059374",Recepção,-86.66,Quarto 2
2026-02-10T14:43:47,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809843, -47.059381",Recepção,-80.65,Quarto 2
2026-02-10T14:43:56,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809777, -47.059413",Recepção,-77.58,Quarto 2
2026-02-10T14:44:05,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809734, -47.059671",Enfermaria,-61.45,Corredor
2026-02-10T14:44:08,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809615, -47.060075",Arredores,-94.61,Quarto 1
2026-02-10T14:44:11,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809701, -47.059348",Arredores,-89.42,Quarto 1
2026-02-10T14:44:18,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809738, -47.059545",Enfermaria,-115.0,Quarto 1
2026-02-10T14:44:24,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809618, -47.059545",Enfermaria,-88.54,Corredor
2026-02-10T14:44:30,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809792, -47.059603",Enfermaria,-96.75,Quarto 1
2026-02-10T14:44:34,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809769, -47.059330",Recepção,-83.66,Quarto 2
2026-02-10T14:44:42,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809629, -47.059506",Recepção,-88.4,Toalete
2026-02-10T14:44:50,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809696, -47.059620",Arredores,-80.53,Quarto 2
2026-02-10T14:44:56,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809795, -47.059430",Recepção,-78.01,Quarto 1
2026-02-10T14:45:03,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809687, -47.059772",Corredor,-74.74,Toalete
2026-02-10T14:45:12,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809649, -47.059538",Enfermaria,-80.46,Quarto 1
2026-02-10T14:45:17,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809503, -47.059244",Arredores,-94.5,Quarto 2
2026-02-10T14:45:23,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809943, -47.059299",Recepção,-87.72,Arredores
2026-02-10T14:45:28,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809800, -47.059540",Enfermaria,-78.44,Quarto 1
2026-02-10T14:45:34,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809732, -47.059324",Recepção,-66.18,Toalete
2026-02-10T14:45:40,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809580, -47.059475",Recepção,-77.68,Quarto 2
2026-02-10T14:45:45,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809791, -47.059590",Enfermaria,-77.08,Quarto 2
2026-02-10T14:45:53,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809660, -47.059652",Enfermaria,-96.04,Quarto 2
2026-02-10T14:45:55,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809861, -47.059426",Recepção,-80.3,Quarto 1
2026-02-10T14:45:58,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809662, -47.059646",Enfermaria,-91.1,Quarto 1
2026-02-10T14:46:06,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809784, -47.059558",Enfermaria,-81.61,Quarto 2
2026-02-10T14:46:14,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809614, -47.059698",Enfermaria,-82.98,Quarto 1
2026-02-10T14:46:20,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809885, -47.059797",Corredor,-71.22,Quarto 1
2026-02-10T14:46:27,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809704, -47.059667",Enfermaria,-70.81,Quarto 2
2026-02-10T14:46:30,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809706, -47.059780",Corredor,-79.99,Quarto 1
2026-02-10T14:46:32,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809721, -47.059659",Enfermaria,-69.35,Quarto 2
2026-02-10T14:46:34,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809708, -47.059674",Corredor,12.19,Quarto 1
2026-02-10T14:46:42,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809664, -47.059413",Recepção,-91.56,Quarto 1
2026-02-10T14:46:48,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809788, -47.059589",Enfermaria,-92.97,Quarto 2
2026-02-10T14:46:53,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809617, -47.059680",Enfermaria,-78.7,Quarto 1
2026-02-10T14:47:00,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.810000, -47.059698",Arredores,-71.31,Quarto 2
2026-02-10T14:47:08,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809616, -47.059659",Enfermaria,-93.25,Quarto 1
2026-02-10T14:47:10,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809669, -47.059381",Recepção,-93.85,Quarto 2
2026-02-10T14:47:16,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809687, -47.059514",Enfermaria,-78.91,Quarto 1
2026-02-10T14:47:21,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809645, -47.059662",Enfermaria,-82.96,Quarto 1
2026-02-10T14:47:24,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809672, -47.059668",Enfermaria,-88.52,Corredor
2026-02-10T14:47:32,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809653, -47.059647",Enfermaria,-79.28,Quarto 1
2026-02-10T14:47:34,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809666, -47.059630",Corredor,-81.05,Quarto 2
2026-02-10T14:47:36,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809985, -47.059344",Recepção,-86.3,Quarto 2
2026-02-10T14:47:43,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809879, -47.059809",Corredor,-44.45,Quarto 1
2026-02-10T14:47:52,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809735, -47.059593",Enfermaria,-75.5,Quarto 1
2026-02-10T14:47:58,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809758, -47.059353",Recepção,-95.12,Quarto 2
2026-02-10T14:48:02,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809718, -47.059615",Enfermaria,-79.37,Quarto 2
2026-02-10T14:48:08,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809783, -47.059663",Enfermaria,-72.97,Quarto 2
2026-02-10T14:48:12,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809610, -47.059465",Recepção,-86.87,Quarto 1
2026-02-10T14:48:14,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809746, -47.059618",Enfermaria,-91.59,Quarto 2
2026-02-10T14:48:17,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809796, -47.059541",Enfermaria,-74.71,Quarto 1
2026-02-10T14:48:23,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809914, -47.059346",Recepção,-78.09,Quarto 1
2026-02-10T14:48:25,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809671, -47.059604",Enfermaria,-74.76,Quarto 2
2026-02-10T14:48:29,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809746, -47.059713",Enfermaria,-89.96,Quarto 2
2026-02-10T14:48:35,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809893, -47.059714",Corredor,-67.17,Quarto 2
2026-02-10T14:48:37,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809724, -47.059623",Enfermaria,-75.92,Quarto 2
2026-02-10T14:48:46,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809907, -47.059376",Recepção,-83.48,Quarto 2
2026-02-10T14:48:49,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809670, -47.059647",Enfermaria,-89.5,Quarto 2
2026-02-10T14:48:57,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809983, -47.059361",Recepção,-75.53,Toalete
2026-02-10T14:49:00,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809795, -47.059354",Recepção,-89.24,Quarto 1
2026-02-10T14:49:02,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809892, -47.059336",Recepção,-89.73,Quarto 2
2026-02-10T14:49:07,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809702, -47.059628",Enfermaria,-74.78,Quarto 1
2026-02-10T14:49:12,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809948, -47.059468",Recepção,-84.45,Quarto 2
2026-02-10T14:49:18,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809930, -47.059802",Corredor,-67.41,Quarto 2
2026-02-10T14:49:25,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.810052, -47.060089",Arredores,-67.76,Quarto 1
2026-02-10T14:49:30,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809574, -47.059591",Enfermaria,14.58,Quarto 1
2026-02-10T14:49:33,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809715, -47.059502",Recepção,-79.79,Quarto 2
2026-02-10T14:49:37,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809797, -47.059626",Enfermaria,-82.93,Quarto 1
2026-02-10T14:49:46,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809622, -47.059475",Recepção,-89.88,Quarto 1
2026-02-10T14:49:54,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809631, -47.059492",Recepção,-84.7,Quarto 2
2026-02-10T14:50:00,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809716, -47.059569",Enfermaria,-91.25,Quarto 2
2026-02-10T14:50:02,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809705, -47.059559",Enfermaria,-56.25,Corredor
2026-02-10T14:50:09,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809654, -47.059476",Recepção,-83.66,Quarto 2
2026-02-10T14:50:15,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809786, -47.059728",Corredor,-91.24,Quarto 1
2026-02-10T14:50:22,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809740, -47.059448",Recepção,-83.7,Quarto 2
2026-02-10T14:50:28,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809951, -47.059371",Recepção,-81.47,Quarto 1
2026-02-10T14:50:32,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809965, -47.059446",Recepção,-83.33,Quarto 2
2026-02-10T14:50:37,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809624, -47.059524",Enfermaria,-98.8,Quarto 2
2026-02-10T14:50:45,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809946, -47.059469",Recepção,-86.2,Quarto 2
2026-02-10T14:50:52,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809706, -47.059606",Enfermaria,-80.4,Quarto 2
2026-02-10T14:51:01,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809615, -47.059350",Recepção,-108.81,Quarto 1
2026-02-10T14:51:05,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809984, -47.059519",Arredores,-74.99,Quarto 2
2026-02-10T14:51:11,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809717, -47.059638",Corredor,-80.85,Quarto 2
2026-02-10T14:51:18,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809656, -47.059678",Enfermaria,-69.57,Quarto 1
2026-02-10T14:51:25,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.810069, -47.059352",Arredores,-82.02,Quarto 1
2026-02-10T14:51:27,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809684, -47.059623",Enfermaria,-115.0,Quarto 2
2026-02-10T14:51:29,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809640, -47.059679",Enfermaria,-82.08,Quarto 1
2026-02-10T14:51:34,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809767, -47.059295",Recepção,-87.35,Quarto 1
2026-02-10T14:51:36,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809869, -47.059292",Recepção,-80.04,Quarto 2
2026-02-10T14:51:42,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809714, -47.059663",Enfermaria,-115.0,Quarto 2
2026-02-10T14:51:49,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809949, -47.059369",Recepção,-84.02,Quarto 2
2026-02-10T14:51:53,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809848, -47.059624",Corredor,-77.54,Quarto 1
2026-02-10T14:51:59,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809812, -47.059499",Arredores,-96.63,Corredor
2026-02-10T14:52:01,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809654, -47.059429",Recepção,-98.5,Quarto 1
2026-02-10T14:52:08,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809884, -47.059795",Corredor,-73.31,Quarto 1
2026-02-10T14:52:15,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809571, -47.059383",Recepção,-85.38,Quarto 2
2026-02-10T14:52:21,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.810008, -47.059612",Arredores,-91.56,Quarto 1
2026-02-10T14:52:30,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809997, -47.059437",Recepção,-98.23,Quarto 1
2026-02-10T14:52:36,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809690, -47.059669",Enfermaria,-87.75,Quarto 2
2026-02-10T14:52:45,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809793, -47.059646",Enfermaria,-74.88,Quarto 2
2026-02-10T14:52:51,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809751, -47.059452",Recepção,-85.12,Quarto 2
2026-02-10T14:52:56,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809452, -47.059982",Arredores,-82.19,Quarto 2
2026-02-10T14:53:02,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809767, -47.059635",Enfermaria,-81.26,Quarto 2
2026-02-10T14:53:08,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809611, -47.059526",Enfermaria,-99.33,Arredores
2026-02-10T14:53:14,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809650, -47.059697",Enfermaria,-69.35,Quarto 2
2026-02-10T14:53:16,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809635, -47.059529",Enfermaria,-76.42,Quarto 2
2026-02-10T14:53:20,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809631, -47.059555",Enfermaria,-85.36,Quarto 1
2026-02-10T14:53:27,PAT_002,IMEI_999999,EMP_EXTERNAL_VISITOR,"-22.809613, -47.059689",Enfermaria,-90.09,Quarto 2
2026-02-10T14:53:32,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809616, -47.059606",Enfermaria,-85.94,Arredores
2026-02-10T14:53:38,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809675, -47.059303",Recepção,-90.24,Quarto 1
2026-02-10T14:53:46,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809771, -47.059531",Enfermaria,-77.84,Quarto 1
2026-02-10T14:53:50,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809660, -47.059703",Corredor,-74.37,Quarto 1
2026-02-10T14:53:55,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809728, -47.059343",Recepção,-109.03,Quarto 1
2026-02-10T14:54:04,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809759, -47.059467",Recepção,-80.24,Quarto 2
2026-02-10T14:54:13,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809611, -47.059295",Recepção,-115.0,Quarto 2
2026-02-10T14:54:20,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809633, -47.059438",Recepção,-87.45,Quarto 2
2026-02-10T14:54:27,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809842, -47.059609",Arredores,-69.42,Quarto 1
2026-02-10T14:54:31,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809687, -47.059517",Enfermaria,-86.84,Quarto 2
2026-02-10T14:54:36,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809676, -47.059540",Enfermaria,-91.0,Quarto 1
2026-02-10T14:54:42,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809740, -47.059695",Arredores,-89.65,Toalete
2026-02-10T14:54:50,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809788, -47.059565",Enfermaria,-81.62,Quarto 2
2026-02-10T14:54:56,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809596, -47.059554",Enfermaria,-95.28,Quarto 2
2026-02-10T14:55:02,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809599, -47.059681",Enfermaria,-73.0,Quarto 2
2026-02-10T14:55:11,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809965, -47.059336",Recepção,-84.46,Toalete
2026-02-10T14:55:20,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809774, -47.059531",Enfermaria,-88.0,Quarto 1
2026-02-10T14:55:28,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809590, -47.059621",Enfermaria,-98.12,Corredor
2026-02-10T14:55:35,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809753, -47.059406",Recepção,-104.09,Arredores
2026-02-10T14:55:43,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809402, -47.059235",Arredores,-92.38,Quarto 1
2026-02-10T14:55:51,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809832, -47.059500",Recepção,-48.9,Toalete
2026-02-10T14:55:53,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809995, -47.059459",Recepção,-76.51,Quarto 1
2026-02-10T14:56:01,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809726, -47.059533",Enfermaria,-91.16,Quarto 1
2026-02-10T14:56:05,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809782, -47.059318",Arredores,-89.08,Quarto 2
2026-02-10T14:56:14,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809645, -47.059507",Recepção,-81.92,Quarto 1
2026-02-10T14:56:17,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809968, -47.059423",Recepção,-77.56,Quarto 1
2026-02-10T14:56:21,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809912, -47.059411",Recepção,-58.7,Toalete
2026-02-10T14:56:24,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809638, -47.059610",Enfermaria,-74.85,Quarto 2
2026-02-10T14:56:27,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809649, -47.059473",Recepção,-102.22,Quarto 1
2026-02-10T14:56:32,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809671, -47.059511",Recepção,-78.01,Quarto 1
2026-02-10T14:56:41,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809891, -47.059681",Corredor,-70.8,Quarto 1
2026-02-10T14:56:47,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809789, -47.059537",Enfermaria,-89.24,Quarto 2
2026-02-10T14:56:49,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809991, -47.059309",Recepção,-85.53,Quarto 1
2026-02-10T14:56:51,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809717, -47.059660",Enfermaria,-88.04,Quarto 2
2026-02-10T14:56:56,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809569, -47.059316",Recepção,-82.85,Quarto 2
2026-02-10T14:57:02,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809788, -47.059685",Enfermaria,-68.91,Quarto 2
2026-02-10T14:57:08,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809979, -47.059688",Corredor,-78.67,Quarto 2
2026-02-10T14:57:11,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809601, -47.059648",Enfermaria,-78.22,Quarto 1
2026-02-10T14:57:17,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809648, -47.059597",Enfermaria,-70.14,Toalete
2026-02-10T14:57:23,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809871, -47.059466",Recepção,-79.58,Quarto 2
2026-02-10T14:57:32,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809707, -47.059575",Enfermaria,-77.31,Quarto 2
2026-02-10T14:57:37,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809678, -47.059568",Enfermaria,-71.18,Quarto 2
2026-02-10T14:57:45,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809639, -47.059513",Enfermaria,11.71,Quarto 1
2026-02-10T14:57:47,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809932, -47.059354",Recepção,-85.44,Quarto 1
2026-02-10T14:57:53,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809767, -47.059326",Recepção,12.24,Quarto 2
2026-02-10T14:57:57,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809903, -47.059508",Recepção,-78.55,Quarto 1
2026-02-10T14:57:59,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809693, -47.059696",Enfermaria,-66.06,Quarto 2
2026-02-10T14:58:04,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809621, -47.059363",Recepção,-79.73,Quarto 2
2026-02-10T14:58:13,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809513, -47.059355",Arredores,-89.75,Quarto 2
2026-02-10T14:58:20,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809593, -47.059635",Enfermaria,-74.65,Quarto 2
2026-02-10T14:58:22,PAT_002,IMEI_999999,EMP_EXTERNAL_VISITOR,"-22.809581, -47.059317",Recepção,-84.82,Quarto 2
2026-02-10T14:58:28,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809824, -47.059717",Corredor,-64.85,Quarto 1
2026-02-10T14:58:31,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809656, -47.059567",Enfermaria,-70.06,Toalete
2026-02-10T14:58:39,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809842, -47.059430",Recepção,-77.81,Quarto 2
2026-02-10T14:58:45,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809946, -47.059417",Recepção,-79.73,Quarto 2
2026-02-10T14:58:54,PAT_001,IMEI_SAMSUNG_S23,EMP_02,"-22.809703, -47.059428",Recepção,-90.82,Quarto 1
2026-02-10T14:59:02,PAT_002,IMEI_IPHONE_X,EMP_01,"-22.809749, -47.059532",Enfermaria,-73.13,Quarto 2
2026-02-10T14:59:04,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809664, -47.059615",Enfermaria,-76.15,Quarto 1
2026-02-10T14:59:09,PAT_002,IMEI_MOTO_G_OLD,EMP_03,"-22.809744, -47.059676",Corredor,-72.53,Quarto 2
2026-02-10T14:59:15,PAT_001,IMEI_MOTO_G_OLD,EMP_03,"-22.809610, -47.059682",Enfermaria,-97.83,Quarto 1
2026-02-10T14:59:18,PAT_001,IMEI_IPHONE_X,EMP_01,"-22.809816, -47.059300",Recepção,-82.09,Quarto 1
2026-02-10T14:59:20,PAT_002,IMEI_SAMSUNG_S23,EMP_02,"-22.809648, -47.059574",Enfermaria,-84.86,Quarto 2
